[INFO] [1789707144.866216, 14.842000]: MetricsLogger: robot=differential run=3
[INFO] [1789707144.868089, 14.843500]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/differential/run03
[INFO] [1789707144.874415, 14.847000]:   odom      : /rtabmap/odom
[INFO] [1789707144.876860, 14.848000]:   cmd_vel   : /husky/cmd_vel
[INFO] [1789707144.879347, 14.849000]:   gt model  : differential (via /gazebo/model_states, unfiltered)
[INFO] [1789707144.881355, 14.850000]:   efforts   : 4 driven joints
[INFO] [1789707144.883527, 14.851000]:   velocities: 4 driven joints
[INFO] [1789707617.586524, 250.267000]: [event] proximity_detection id=201 verdict=true gt_gap=11.624m  at gt=(24.84, -37.33) s=82.3m
[INFO] [1789707619.436007, 251.189000]: [event] proximity_detection id=202 verdict=true gt_gap=11.565m  at gt=(24.54, -37.17) s=82.6m
[INFO] [1789707621.661608, 252.299500]: [event] proximity_detection id=203 verdict=true gt_gap=11.618m  at gt=(24.15, -36.93) s=83.1m
[INFO] [1789707623.854333, 253.393000]: [event] proximity_detection id=204 verdict=true gt_gap=11.606m  at gt=(23.76, -36.66) s=83.5m
[INFO] [1789707625.664534, 254.294500]: [event] proximity_detection id=205 verdict=true gt_gap=11.516m  at gt=(23.48, -36.46) s=83.9m
[INFO] [1789707627.967999, 255.438000]: [event] proximity_detection id=206 verdict=true gt_gap=11.484m  at gt=(23.11, -36.19) s=84.3m
[INFO] [1789707630.226648, 256.563500]: [event] proximity_detection id=207 verdict=true gt_gap=11.497m  at gt=(22.75, -35.92) s=84.8m
[INFO] [1789707632.110191, 257.501000]: [event] proximity_detection id=208 verdict=true gt_gap=11.457m  at gt=(22.46, -35.71) s=85.2m
[INFO] [1789707634.283431, 258.585000]: [event] proximity_detection id=209 verdict=true gt_gap=11.415m  at gt=(22.17, -35.47) s=85.5m
[INFO] [1789707636.312466, 259.595500]: [event] proximity_detection id=210 verdict=true gt_gap=11.332m  at gt=(21.92, -35.26) s=85.9m
[INFO] [1789707685.479564, 284.082000]: [event] proximity_detection id=234 verdict=true gt_gap=10.973m  at gt=(18.15, -27.23) s=94.9m
[INFO] [1789707687.362730, 285.020500]: [event] proximity_detection id=235 verdict=true gt_gap=10.909m  at gt=(18.14, -26.94) s=95.2m
[INFO] [1789707689.676180, 286.173500]: [event] proximity_detection id=236 verdict=true gt_gap=10.867m  at gt=(18.17, -26.51) s=95.6m
[INFO] [1789707691.695593, 287.181500]: [event] proximity_detection id=237 verdict=true gt_gap=10.797m  at gt=(18.22, -26.12) s=96.0m
[INFO] [1789707693.727358, 288.193500]: [event] proximity_detection id=238 verdict=true gt_gap=10.811m  at gt=(18.27, -25.74) s=96.4m
[INFO] [1789707695.991498, 289.317000]: [event] proximity_detection id=239 verdict=true gt_gap=10.806m  at gt=(18.36, -25.36) s=96.8m
[INFO] [1789707697.793505, 290.211500]: [event] proximity_detection id=240 verdict=true gt_gap=10.637m  at gt=(18.40, -25.22) s=97.0m
[INFO] [1789707699.968847, 291.295000]: [event] proximity_detection id=241 verdict=true gt_gap=10.464m  at gt=(18.46, -25.01) s=97.2m
[INFO] [1789707702.045461, 292.330000]: [event] proximity_detection id=242 verdict=true gt_gap=10.423m  at gt=(18.42, -24.60) s=97.6m
[INFO] [1789707704.026780, 293.318500]: [event] proximity_detection id=243 verdict=true gt_gap=10.398m  at gt=(18.43, -24.28) s=97.9m
[INFO] [1789707706.206244, 294.403500]: [event] proximity_detection id=244 verdict=true gt_gap=10.413m  at gt=(18.35, -23.88) s=98.3m
[INFO] [1789707708.443378, 295.517000]: [event] proximity_detection id=245 verdict=true gt_gap=10.427m  at gt=(18.27, -23.49) s=98.7m
[INFO] [1789707710.644452, 296.615500]: [event] proximity_detection id=246 verdict=true gt_gap=10.424m  at gt=(18.23, -23.14) s=99.1m
[INFO] [1789707712.637227, 297.608500]: [event] proximity_detection id=247 verdict=true gt_gap=10.490m  at gt=(18.27, -22.74) s=99.5m
[INFO] [1789707714.634298, 298.600000]: [event] proximity_detection id=248 verdict=true gt_gap=10.476m  at gt=(18.30, -22.35) s=99.9m
[INFO] [1789707716.465532, 299.507000]: [event] proximity_detection id=249 verdict=true gt_gap=10.488m  at gt=(18.31, -21.97) s=100.3m
[INFO] [1789707718.879611, 300.710000]: [event] proximity_detection id=250 verdict=true gt_gap=10.559m  at gt=(18.28, -21.47) s=100.8m
[INFO] [1789707720.702992, 301.614500]: [event] proximity_detection id=251 verdict=true gt_gap=10.546m  at gt=(18.25, -21.14) s=101.1m
[INFO] [1789707723.112541, 302.815500]: [event] proximity_detection id=252 verdict=true gt_gap=10.599m  at gt=(18.24, -20.72) s=101.5m
[INFO] [1789707724.936130, 303.724500]: [event] proximity_detection id=253 verdict=true gt_gap=10.582m  at gt=(18.25, -20.40) s=101.8m
[INFO] [1789707727.015915, 304.762000]: [event] proximity_detection id=254 verdict=true gt_gap=10.669m  at gt=(18.26, -19.99) s=102.3m
[INFO] [1789707729.143202, 305.821500]: [event] proximity_detection id=255 verdict=true gt_gap=10.706m  at gt=(18.30, -19.56) s=102.7m
[INFO] [1789707731.451710, 306.969500]: [event] proximity_detection id=256 verdict=true gt_gap=10.854m  at gt=(18.32, -19.12) s=103.1m
[INFO] [1789707733.246040, 307.859500]: [event] proximity_detection id=257 verdict=true gt_gap=10.827m  at gt=(18.34, -18.77) s=103.5m
[INFO] [1789707735.542519, 309.007000]: [event] proximity_detection id=258 verdict=true gt_gap=10.791m  at gt=(18.35, -18.32) s=103.9m
[INFO] [1789707737.553524, 310.009500]: [event] proximity_detection id=259 verdict=true gt_gap=10.900m  at gt=(18.32, -17.89) s=104.4m
[INFO] [1789707739.766719, 311.110500]: [event] proximity_detection id=260 verdict=true gt_gap=11.035m  at gt=(18.29, -17.45) s=104.8m
[INFO] [1789707741.651568, 312.039500]: [event] proximity_detection id=261 verdict=true gt_gap=11.042m  at gt=(18.30, -17.08) s=105.2m
[INFO] [1789707743.902266, 313.158000]: [event] proximity_detection id=262 verdict=true gt_gap=11.193m  at gt=(18.30, -16.65) s=105.6m
[INFO] [1789707745.793378, 314.100500]: [event] proximity_detection id=263 verdict=true gt_gap=11.275m  at gt=(18.30, -16.28) s=106.0m
[INFO] [1789707748.053460, 315.214500]: [event] proximity_detection id=264 verdict=true gt_gap=11.396m  at gt=(18.29, -15.84) s=106.4m
[INFO] [1789707749.944707, 316.154500]: [event] proximity_detection id=265 verdict=true gt_gap=11.477m  at gt=(18.28, -15.46) s=106.8m
[INFO] [1789707752.033539, 317.185000]: [event] proximity_detection id=266 verdict=true gt_gap=11.419m  at gt=(18.29, -15.10) s=107.2m
[INFO] [1789707753.842237, 318.089500]: [event] proximity_detection id=267 verdict=true gt_gap=11.389m  at gt=(18.32, -14.73) s=107.5m
[INFO] [1789707756.068686, 319.199500]: [event] proximity_detection id=268 verdict=true gt_gap=11.504m  at gt=(18.33, -14.24) s=108.0m
[INFO] [1789707758.060673, 320.192500]: [event] proximity_detection id=269 verdict=true gt_gap=11.520m  at gt=(18.33, -13.84) s=108.4m
[INFO] [1789707760.060551, 321.190000]: [event] proximity_detection id=270 verdict=true gt_gap=11.758m  at gt=(18.33, -13.46) s=108.8m
[INFO] [1789707762.145852, 322.228500]: [event] proximity_detection id=271 verdict=true gt_gap=11.939m  at gt=(18.33, -13.07) s=109.2m
[INFO] [1789707764.090002, 323.196500]: [event] proximity_detection id=272 verdict=true gt_gap=11.916m  at gt=(18.33, -12.69) s=109.6m
[INFO] [1789707766.279675, 324.288000]: [event] proximity_detection id=273 verdict=true gt_gap=12.034m  at gt=(18.35, -12.25) s=110.0m
[INFO] [1789707768.414441, 325.350000]: [event] proximity_detection id=274 verdict=true gt_gap=12.075m  at gt=(18.37, -11.81) s=110.5m
[INFO] [1789707770.485460, 326.378500]: [event] proximity_detection id=275 verdict=true gt_gap=12.105m  at gt=(18.41, -11.39) s=110.9m
[INFO] [1789707772.476189, 327.365000]: [event] proximity_detection id=276 verdict=true gt_gap=12.116m  at gt=(18.46, -11.02) s=111.3m
[INFO] [1789707774.542151, 328.394000]: [event] proximity_detection id=277 verdict=true gt_gap=12.103m  at gt=(18.51, -10.64) s=111.6m
[INFO] [1789707776.552540, 329.395500]: [event] proximity_detection id=278 verdict=true gt_gap=12.088m  at gt=(18.57, -10.26) s=112.0m
[INFO] [1789707778.321398, 330.275500]: [event] proximity_detection id=279 verdict=true gt_gap=11.975m  at gt=(18.63, -10.00) s=112.3m
[INFO] [1789707780.564256, 331.392500]: [event] proximity_detection id=280 verdict=true gt_gap=11.876m  at gt=(18.72, -9.61) s=112.7m
[INFO] [1789707782.578916, 332.396000]: [event] proximity_detection id=281 verdict=true gt_gap=11.967m  at gt=(18.83, -9.19) s=113.1m
[INFO] [1789707784.631764, 333.416500]: [event] proximity_detection id=282 verdict=true gt_gap=12.084m  at gt=(18.92, -8.65) s=113.7m
[INFO] [1789707786.768524, 334.482000]: [event] proximity_detection id=283 verdict=true gt_gap=12.117m  at gt=(19.02, -8.31) s=114.0m
[INFO] [1789707788.817096, 335.502000]: [event] proximity_detection id=284 verdict=true gt_gap=12.036m  at gt=(19.11, -7.98) s=114.4m
[INFO] [1789707791.028092, 336.605000]: [event] proximity_detection id=285 verdict=true gt_gap=11.973m  at gt=(19.20, -7.62) s=114.7m
[INFO] [1789707793.262471, 337.715000]: [event] proximity_detection id=286 verdict=true gt_gap=11.948m  at gt=(19.26, -7.21) s=115.2m
[INFO] [1789707795.494791, 338.825000]: [event] proximity_detection id=287 verdict=true gt_gap=12.045m  at gt=(19.33, -6.77) s=115.6m
[INFO] [1789707797.516612, 339.828000]: [event] proximity_detection id=288 verdict=true gt_gap=11.975m  at gt=(19.38, -6.39) s=116.0m
[INFO] [1789707799.569643, 340.848000]: [event] proximity_detection id=289 verdict=true gt_gap=11.922m  at gt=(19.43, -6.02) s=116.4m
[INFO] [1789707801.331770, 341.723000]: [event] proximity_detection id=290 verdict=true gt_gap=11.770m  at gt=(19.48, -5.74) s=116.6m
[INFO] [1789707803.606962, 342.854000]: [event] proximity_detection id=291 verdict=true gt_gap=11.807m  at gt=(19.56, -5.34) s=117.1m
[INFO] [1789707805.635581, 343.862500]: [event] proximity_detection id=292 verdict=true gt_gap=11.729m  at gt=(19.65, -5.00) s=117.4m
[INFO] [1789707807.628976, 344.848000]: [event] proximity_detection id=293 verdict=true gt_gap=11.766m  at gt=(19.76, -4.60) s=117.8m
[INFO] [1789707809.650520, 345.852000]: [event] proximity_detection id=294 verdict=true gt_gap=11.706m  at gt=(19.86, -4.24) s=118.2m
[INFO] [1789707811.681272, 346.861000]: [event] proximity_detection id=295 verdict=true gt_gap=11.717m  at gt=(19.94, -3.87) s=118.6m
[INFO] [1789707813.749163, 347.886500]: [event] proximity_detection id=296 verdict=true gt_gap=11.700m  at gt=(20.02, -3.52) s=118.9m
[INFO] [1789707815.917935, 348.966500]: [event] proximity_detection id=297 verdict=true gt_gap=11.784m  at gt=(20.11, -3.09) s=119.4m
[INFO] [1789707817.988501, 349.997500]: [event] proximity_detection id=298 verdict=true gt_gap=11.647m  at gt=(20.19, -2.74) s=119.7m
[INFO] [1789707819.980798, 350.989000]: [event] proximity_detection id=299 verdict=true gt_gap=11.577m  at gt=(20.25, -2.42) s=120.1m
[INFO] [1789707826.393355, 354.180000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(20.80, -1.83) s=120.9m
[INFO] [1789707828.358514, 355.155000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(20.99, -1.63) s=121.2m
[INFO] [1789707830.618453, 356.280500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.29, -1.43) s=121.5m
[INFO] [1789707832.640646, 357.289500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.47, -1.25) s=121.8m
[INFO] [1789707834.846490, 358.386000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.79, -1.08) s=122.1m
[INFO] [1789707836.820943, 359.369000]: [event] proximity_detection id=307 verdict=true gt_gap=10.298m  at gt=(22.05, -0.97) s=122.4m
[INFO] [1789707838.824591, 360.366500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.36, -0.89) s=122.7m
[INFO] [1789707840.832105, 361.362000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.73, -0.79) s=123.1m
[INFO] [1789707842.895714, 362.392500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.07, -0.69) s=123.5m
[INFO] [1789707844.893650, 363.387500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.37, -0.61) s=123.8m
[INFO] [1789707847.120416, 364.494000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.75, -0.47) s=124.2m
[INFO] [1789707849.027555, 365.441500]: [event] proximity_detection id=313 verdict=true gt_gap=9.454m  at gt=(24.10, -0.34) s=124.6m
[INFO] [1789707851.285951, 366.564000]: [event] proximity_detection id=314 verdict=true gt_gap=9.455m  at gt=(24.48, -0.20) s=125.0m
[INFO] [1789707853.338934, 367.577500]: [event] proximity_detection id=315 verdict=true gt_gap=9.375m  at gt=(24.79, -0.10) s=125.3m
[INFO] [1789707855.281344, 368.545500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.10, 0.00) s=125.6m
[INFO] [1789707857.515910, 369.658000]: [event] proximity_detection id=317 verdict=true gt_gap=9.173m  at gt=(25.40, 0.11) s=126.0m
[INFO] [1789707859.451571, 370.620000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.70, 0.14) s=126.3m
[INFO] [1789707861.911808, 371.846500]: [event] proximity_detection id=319 verdict=true gt_gap=9.143m  at gt=(26.16, 0.17) s=126.7m
[INFO] [1789707863.709729, 372.739000]: [event] proximity_detection id=320 verdict=true gt_gap=9.173m  at gt=(26.48, 0.18) s=127.0m
[INFO] [1789707865.948571, 373.856500]: [event] proximity_detection id=321 verdict=true gt_gap=9.154m  at gt=(26.84, 0.20) s=127.4m
[INFO] [1789707867.874576, 374.815000]: [event] proximity_detection id=322 verdict=true gt_gap=9.126m  at gt=(27.14, 0.22) s=127.7m
[INFO] [1789707870.143313, 375.946000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(27.51, 0.26) s=128.1m
[INFO] [1789707871.986523, 376.860500]: [event] proximity_detection id=324 verdict=true gt_gap=9.185m  at gt=(27.85, 0.29) s=128.4m
[INFO] [1789707874.155118, 377.941000]: [event] proximity_detection id=325 verdict=true gt_gap=9.325m  at gt=(28.27, 0.34) s=128.8m
[INFO] [1789707876.136490, 378.927500]: [event] proximity_detection id=326 verdict=true gt_gap=9.430m  at gt=(28.61, 0.37) s=129.2m
[INFO] [1789707878.412817, 380.061000]: [event] proximity_detection id=327 verdict=true gt_gap=9.530m  at gt=(28.99, 0.37) s=129.6m
[INFO] [1789707880.121182, 380.910000]: [event] proximity_detection id=328 verdict=true gt_gap=9.605m  at gt=(29.28, 0.35) s=129.8m
[INFO] [1789707882.581220, 382.138000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(29.75, 0.32) s=130.3m
[INFO] [1789707884.312820, 382.997000]: [event] proximity_detection id=330 verdict=true gt_gap=10.077m  at gt=(30.09, 0.30) s=130.7m
[INFO] [1789707886.614841, 384.142000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(30.53, 0.28) s=131.1m
[INFO] [1789707888.629421, 385.144500]: [event] proximity_detection id=332 verdict=true gt_gap=10.320m  at gt=(30.90, 0.26) s=131.5m
[INFO] [1789707890.671075, 386.160500]: [event] proximity_detection id=333 verdict=true gt_gap=10.467m  at gt=(31.29, 0.24) s=131.9m
[INFO] [1789707892.895693, 387.269000]: [event] proximity_detection id=334 verdict=true gt_gap=10.588m  at gt=(31.74, 0.24) s=132.3m
[INFO] [1789707895.111303, 388.372500]: [event] proximity_detection id=335 verdict=true gt_gap=10.800m  at gt=(32.17, 0.23) s=132.7m
[INFO] [1789707897.306699, 389.465500]: [event] proximity_detection id=336 verdict=true gt_gap=10.863m  at gt=(32.57, 0.22) s=133.1m
[INFO] [1789707899.372324, 390.493000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(32.87, 0.21) s=133.4m
[INFO] [1789707901.376034, 391.489500]: [event] proximity_detection id=338 verdict=true gt_gap=10.845m  at gt=(33.15, 0.20) s=133.7m
[INFO] [1789707903.315073, 392.452500]: [event] proximity_detection id=339 verdict=true gt_gap=10.826m  at gt=(33.51, 0.21) s=134.1m
[INFO] [1789707905.589186, 393.587000]: [event] proximity_detection id=340 verdict=true gt_gap=10.932m  at gt=(33.97, 0.22) s=134.5m
[INFO] [1789707907.811865, 394.692000]: [event] proximity_detection id=341 verdict=true gt_gap=11.048m  at gt=(34.38, 0.23) s=135.0m
[INFO] [1789707909.808734, 395.685500]: [event] proximity_detection id=342 verdict=true gt_gap=11.007m  at gt=(34.73, 0.24) s=135.3m
[INFO] [1789707912.045070, 396.800500]: [event] proximity_detection id=343 verdict=true gt_gap=11.008m  at gt=(35.09, 0.26) s=135.7m
[INFO] [1789707914.077154, 397.813000]: [event] proximity_detection id=344 verdict=true gt_gap=10.950m  at gt=(35.42, 0.26) s=136.0m
[INFO] [1789707916.057841, 398.781000]: [event] proximity_detection id=345 verdict=true gt_gap=11.000m  at gt=(35.79, 0.25) s=136.4m
[INFO] [1789707918.309800, 399.887000]: [event] proximity_detection id=346 verdict=true gt_gap=11.130m  at gt=(36.22, 0.22) s=136.8m
[INFO] [1789707920.235591, 400.837500]: [event] proximity_detection id=347 verdict=true gt_gap=11.177m  at gt=(36.58, 0.21) s=137.2m
[INFO] [1789707922.528230, 401.978500]: [event] proximity_detection id=348 verdict=true gt_gap=11.309m  at gt=(37.01, 0.20) s=137.6m
[INFO] [1789707924.622568, 403.011000]: [event] proximity_detection id=349 verdict=true gt_gap=11.250m  at gt=(37.41, 0.21) s=138.0m
[INFO] [1789707926.697802, 404.046000]: [event] proximity_detection id=350 verdict=true gt_gap=11.342m  at gt=(37.82, 0.22) s=138.4m
[INFO] [1789707928.723753, 405.054500]: [event] proximity_detection id=351 verdict=true gt_gap=11.385m  at gt=(38.22, 0.23) s=138.8m
[INFO] [1789707930.696782, 406.032500]: [event] proximity_detection id=352 verdict=true gt_gap=11.462m  at gt=(38.60, 0.23) s=139.2m
[INFO] [1789707932.979840, 407.167000]: [event] proximity_detection id=353 verdict=true gt_gap=11.540m  at gt=(39.05, 0.23) s=139.6m
[INFO] [1789707936.795282, 409.064500]: [event] proximity_detection id=354 verdict=true gt_gap=11.964m  at gt=(39.81, 0.21) s=140.4m
[INFO] [1789707937.982648, 409.653000]: [event] proximity_detection id=355 verdict=true gt_gap=11.776m  at gt=(40.04, 0.21) s=140.6m
[INFO] [1789707939.347328, 410.325500]: [event] proximity_detection id=356 verdict=true gt_gap=11.711m  at gt=(40.32, 0.21) s=140.9m
[INFO] [1789707941.028883, 411.159500]: [event] proximity_detection id=357 verdict=true gt_gap=11.668m  at gt=(40.66, 0.21) s=141.2m
[INFO] [1789707943.244437, 412.261000]: [event] proximity_detection id=358 verdict=true gt_gap=11.826m  at gt=(41.11, 0.21) s=141.7m
[INFO] [1789707945.053727, 413.159500]: [event] proximity_detection id=359 verdict=true gt_gap=11.729m  at gt=(41.48, 0.22) s=142.1m
[INFO] [1789707947.388494, 414.312500]: [event] proximity_detection id=360 verdict=true gt_gap=11.856m  at gt=(41.94, 0.22) s=142.5m
[INFO] [1789707949.260454, 415.239000]: [event] proximity_detection id=361 verdict=true gt_gap=11.797m  at gt=(42.33, 0.22) s=142.9m
[INFO] [1789707951.272396, 416.240000]: [event] proximity_detection id=362 verdict=true gt_gap=11.833m  at gt=(42.74, 0.22) s=143.3m
[INFO] [1789707953.578245, 417.388500]: [event] proximity_detection id=363 verdict=true gt_gap=11.921m  at gt=(43.21, 0.24) s=143.8m
[INFO] [1789707955.481498, 418.333500]: [event] proximity_detection id=364 verdict=true gt_gap=11.812m  at gt=(43.55, 0.23) s=144.1m
[INFO] [1789707957.765795, 419.470500]: [event] proximity_detection id=365 verdict=true gt_gap=11.795m  at gt=(43.97, 0.20) s=144.5m
[INFO] [1789707959.505543, 420.335000]: [event] proximity_detection id=366 verdict=true gt_gap=11.703m  at gt=(44.28, 0.17) s=144.9m
[INFO] [1789707961.795808, 421.476500]: [event] proximity_detection id=367 verdict=true gt_gap=11.815m  at gt=(44.69, 0.11) s=145.3m
[INFO] [1789707963.499113, 422.323500]: [event] proximity_detection id=368 verdict=true gt_gap=11.844m  at gt=(44.99, 0.06) s=145.6m
[INFO] [1789707965.793954, 423.463500]: [event] proximity_detection id=369 verdict=true gt_gap=11.915m  at gt=(45.43, -0.06) s=146.0m
[INFO] [1789707967.516184, 424.317000]: [event] proximity_detection id=370 verdict=true gt_gap=11.792m  at gt=(45.75, -0.13) s=146.4m
[INFO] [1789707969.530883, 425.320000]: [event] proximity_detection id=371 verdict=true gt_gap=11.740m  at gt=(46.12, -0.20) s=146.7m
[INFO] [1789707971.758660, 426.428500]: [event] proximity_detection id=372 verdict=true gt_gap=11.751m  at gt=(46.47, -0.30) s=147.1m
[INFO] [1789707973.445365, 427.266500]: [event] proximity_detection id=373 verdict=true gt_gap=11.670m  at gt=(46.74, -0.39) s=147.4m
[INFO] [1789707975.771620, 428.424000]: [event] proximity_detection id=374 verdict=true gt_gap=11.738m  at gt=(47.14, -0.54) s=147.8m
[INFO] [1789707978.062193, 429.563000]: [event] proximity_detection id=375 verdict=true gt_gap=11.743m  at gt=(47.49, -0.68) s=148.2m
[INFO] [1789707979.777837, 430.417500]: [event] proximity_detection id=376 verdict=true gt_gap=11.597m  at gt=(47.78, -0.79) s=148.5m
[INFO] [1789707982.113969, 431.580000]: [event] proximity_detection id=377 verdict=true gt_gap=11.649m  at gt=(48.17, -0.98) s=148.9m
[INFO] [1789707983.832486, 432.434000]: [event] proximity_detection id=378 verdict=true gt_gap=11.528m  at gt=(48.46, -1.14) s=149.3m
[INFO] [1789707986.197650, 433.611500]: [event] proximity_detection id=379 verdict=true gt_gap=11.563m  at gt=(48.87, -1.35) s=149.7m
[INFO] [1789707988.469621, 434.742500]: [event] proximity_detection id=380 verdict=true gt_gap=11.561m  at gt=(49.25, -1.54) s=150.2m
[INFO] [1789707990.427121, 435.715000]: [event] proximity_detection id=381 verdict=true gt_gap=11.485m  at gt=(49.54, -1.70) s=150.5m
[INFO] [1789707992.228711, 436.606500]: [event] proximity_detection id=382 verdict=true gt_gap=11.406m  at gt=(49.81, -1.86) s=150.8m
[INFO] [1789707994.521215, 437.744000]: [event] proximity_detection id=383 verdict=true gt_gap=11.342m  at gt=(50.15, -2.09) s=151.2m
[INFO] [1789707996.362992, 438.661000]: [event] proximity_detection id=384 verdict=true gt_gap=10.917m  at gt=(50.43, -2.31) s=151.6m
[INFO] [1789707998.793202, 439.870000]: [event] proximity_detection id=385 verdict=true gt_gap=11.126m  at gt=(50.81, -2.60) s=152.0m
[INFO] [1789708000.828943, 440.879500]: [event] proximity_detection id=386 verdict=true gt_gap=11.239m  at gt=(51.13, -2.85) s=152.5m
[INFO] [1789708002.417772, 441.669000]: [event] proximity_detection id=387 verdict=true gt_gap=11.170m  at gt=(51.35, -3.02) s=152.7m
[INFO] [1789708004.863674, 442.886000]: [event] proximity_detection id=388 verdict=true gt_gap=11.087m  at gt=(51.64, -3.25) s=153.1m
[INFO] [1789708006.723044, 443.806500]: [event] proximity_detection id=389 verdict=true gt_gap=10.985m  at gt=(51.84, -3.44) s=153.4m
[INFO] [1789708009.304194, 445.075000]: [event] proximity_detection id=390 verdict=true gt_gap=10.907m  at gt=(52.11, -3.73) s=153.8m
[INFO] [1789708010.763335, 445.799500]: [event] proximity_detection id=391 verdict=true gt_gap=10.783m  at gt=(52.29, -3.91) s=154.0m
[INFO] [1789708013.344992, 447.082500]: [event] proximity_detection id=392 verdict=true gt_gap=10.840m  at gt=(52.60, -4.28) s=154.5m
[INFO] [1789708015.015398, 447.907500]: [event] proximity_detection id=393 verdict=true gt_gap=10.726m  at gt=(52.80, -4.56) s=154.9m
[INFO] [1789708017.235465, 449.011500]: [event] proximity_detection id=394 verdict=true gt_gap=10.814m  at gt=(53.07, -4.91) s=155.3m
[INFO] [1789708019.085107, 449.914500]: [event] proximity_detection id=395 verdict=true gt_gap=10.753m  at gt=(53.28, -5.18) s=155.6m
[INFO] [1789708021.531888, 451.109500]: [event] proximity_detection id=396 verdict=true gt_gap=10.845m  at gt=(53.51, -5.51) s=156.0m
[INFO] [1789708023.368996, 452.010000]: [event] proximity_detection id=397 verdict=true gt_gap=10.748m  at gt=(53.69, -5.76) s=156.4m
[INFO] [1789708025.349583, 452.988500]: [event] proximity_detection id=65 verdict=true gt_gap=0.229m  at gt=(53.85, -6.05) s=156.7m
[INFO] [1789708027.727402, 454.166500]: [event] proximity_detection id=66 verdict=true gt_gap=0.357m  at gt=(54.04, -6.44) s=157.1m
[INFO] [1789708029.384801, 454.989000]: [event] proximity_detection id=400 verdict=true gt_gap=10.708m  at gt=(54.19, -6.72) s=157.4m
[INFO] [1789708031.536726, 456.060500]: [event] proximity_detection id=401 verdict=true gt_gap=10.741m  at gt=(54.37, -7.07) s=157.8m
[INFO] [1789708033.639843, 457.103500]: [event] proximity_detection id=69 verdict=true gt_gap=0.276m  at gt=(54.52, -7.42) s=158.2m
[INFO] [1789708035.612818, 458.081000]: [event] proximity_detection id=70 verdict=true gt_gap=0.201m  at gt=(54.65, -7.72) s=158.5m
[INFO] [1789708037.784557, 459.135500]: [event] proximity_detection id=71 verdict=true gt_gap=0.207m  at gt=(54.77, -8.09) s=158.9m
[INFO] [1789708040.126484, 460.295500]: [event] proximity_detection id=405 verdict=true gt_gap=10.784m  at gt=(54.90, -8.51) s=159.4m
[INFO] [1789708042.060161, 461.250000]: [event] proximity_detection id=406 verdict=true gt_gap=10.830m  at gt=(55.01, -8.85) s=159.7m
[INFO] [1789708044.207097, 462.320000]: [event] proximity_detection id=407 verdict=true gt_gap=10.782m  at gt=(55.11, -9.23) s=160.1m
[INFO] [1789708046.038383, 463.231500]: [event] proximity_detection id=408 verdict=true gt_gap=10.763m  at gt=(55.19, -9.53) s=160.4m
[INFO] [1789708048.119973, 464.267000]: [event] proximity_detection id=409 verdict=true gt_gap=10.644m  at gt=(55.27, -9.86) s=160.8m
[INFO] [1789708050.063567, 465.233000]: [event] proximity_detection id=410 verdict=true gt_gap=10.547m  at gt=(55.31, -10.16) s=161.1m
[INFO] [1789708052.431088, 466.409000]: [event] proximity_detection id=411 verdict=true gt_gap=10.594m  at gt=(55.35, -10.57) s=161.5m
[INFO] [1789708054.102300, 467.237000]: [event] proximity_detection id=412 verdict=true gt_gap=10.591m  at gt=(55.38, -10.87) s=161.8m
[INFO] [1789708056.758486, 468.554500]: [event] proximity_detection id=413 verdict=true gt_gap=10.636m  at gt=(55.40, -11.35) s=162.3m
[INFO] [1789708058.891455, 469.614500]: [event] proximity_detection id=414 verdict=true gt_gap=10.644m  at gt=(55.41, -11.73) s=162.6m
[INFO] [1789708060.564170, 470.445000]: [event] proximity_detection id=415 verdict=true gt_gap=10.512m  at gt=(55.42, -12.05) s=163.0m
[INFO] [1789708062.911019, 471.616000]: [event] proximity_detection id=416 verdict=true gt_gap=10.547m  at gt=(55.42, -12.48) s=163.4m
[INFO] [1789708064.831656, 472.570000]: [event] proximity_detection id=417 verdict=true gt_gap=10.627m  at gt=(55.41, -12.84) s=163.8m
